Run	SRA_Sample	SRA_Study	LibraryLayout	Platform	DataSourceType	DataSourceLinks	AvgSpotLen	BioSample	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Library_Name	MBases	MBytes	Sample_Name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	Instrument	LibrarySelection	LibrarySource	LoadDate	Organism	ReleaseDate
SRR5210007	SRS1945097	SRP133605	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN06277070	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2523463	0		286	115	GSM2471181	RNA-Seq	PRJNA435671	GEO	public	contigs sra unknown_contigs	Illumina MiSeq	cDNA	TRANSCRIPTOMIC	2017-01-27	Cannabis sativa	2017-07-10
SRR5210008	SRS1945097	SRP133605	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN06277070	gs ncbi s3	gs.US s3.us-east-1	SRX2523463	0		309	127	GSM2471181	RNA-Seq	PRJNA435671	GEO	public	contigs sra unknown_contigs	Illumina MiSeq	cDNA	TRANSCRIPTOMIC	2017-01-27	Cannabis sativa	2017-07-10
SRR192369	SRS190966	SRP006678	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN00262803	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX060178	193	CSA_RE	4951	2921	CSA_S_RE	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR192370	SRS190967	SRP006678	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN00262804	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX060179	194	CSA_RF	4897	2801	CSA_S_RF	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR192371	SRS190968	SRP006678	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN00262805	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX060180	185	CSA_RG	5034	2801	CSA_S_RG	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR192372	SRS190969	SRP006678	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN00262806	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX060181	173	CSA_RH	5265	2922	CSA_S_RH	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR192373	SRS190970	SRP006678	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN00262807	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX060182	223	CSA_RI	4429	2377	CSA_S_RI	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306861	SRS214097	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632255	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082004	0	CSA_AA	1088	675	CSA_S_AA	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306862	SRS214099	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632257	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082006	0	CSA_AB	1128	694	CSA_S_AB	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306863	SRS214102	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632260	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082008	0	CSA_AC	877	490	CSA_S_AC	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306864	SRS214103	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632261	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082010	0	CSA_AD	1068	617	CSA_S_AD	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306865	SRS214104	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632262	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082014	0	CSA_AE	1065	614	CSA_S_AE	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306866	SRS214105	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632263	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082015	0	CSA_AF	1082	641	CSA_S_AF	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306867	SRS214106	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632264	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082016	0	CSA_AG	996	581	CSA_S_AG	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306868	SRS214107	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632265	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082017	0	CSA_AH	1150	684	CSA_S_AH	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306869	SRS214108	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632266	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082018	0	CSA_AI	984	666	CSA_S_AI	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306870	SRS214109	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632267	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082019	0	CSA_AJ	1000	634	CSA_S_AJ	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306871	SRS214110	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632268	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082020	0	CSA_AK	947	581	CSA_S_AK	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306872	SRS214111	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632269	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082021	0	CSA_AL	950	584	CSA_S_AL	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306874	SRS214112	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632270	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082022	0	CSA_AM	1082	680	CSA_S_AM	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306875	SRS214113	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632271	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082023	0	CSA_AN	1023	623	CSA_S_AN	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306877	SRS214114	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632272	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082024	0	CSA_AO	916	527	CSA_S_AO	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306884	SRS214115	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632273	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082025	0	CSA_AP	1078	684	CSA_S_AP	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306885	SRS214116	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632274	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082026	0	CSA_AQ	1106	711	CSA_S_AQ	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR306886	SRS214117	SRP006678	SINGLE	ILLUMINA	gcs_uri_provider		35	SAMN00632275	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX082027	0	CSA_AR	867	505	CSA_S_AR	RNA-Seq	PRJNA80055	MICHIGAN STATE UNIVERSITY	public	sra	Illumina Genome Analyzer IIx	cDNA	TRANSCRIPTOMIC	2014-05-30	Cannabis sativa	2011-09-30
SRR5437089	SRS2102031	SRP103094	SINGLE	PACBIO_SMRT	gcs_uri_provider		14784	SAMN06546749	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md	SRX2727025	0	12148	2305	8287	1597M	WGS	PRJNA378470	STEEP HILL LABS	public	pacbio_native sra	PacBio RS II	RANDOM	GENOMIC	2017-04-11	Cannabis sativa	2017-04-11
SRR5445926	SRS2102031	SRP103094	SINGLE	PACBIO_SMRT	gcs_uri_provider		14670	SAMN06546749	gs s3	gs.US s3.us-east-1	SRX2734903	0	54029	2287	8096	1597M	WGS	PRJNA378470	STEEP HILL LABS	public	pacbio_native sra	PacBio RS II	RANDOM	GENOMIC	2017-04-14	Cannabis sativa	2017-04-14
SRR4448183	SRS1757922	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937787	gs ncbi s3	gs.US s3.us-east-1	SRX2266675	0	3e6e04d9be8d-TSCA	68	24	3e6e04d9be8d-TSCA_Golden_Goat	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448184	SRS1757923	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937780	gs ncbi s3	gs.US s3.us-east-1	SRX2266676	0	3bce8de0ab5d-TSCA	183	65	3bce8de0ab5d-TSCA_Tangerine_Haze	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448185	SRS1757924	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937781	gs ncbi s3	gs.US s3.us-east-1	SRX2266677	0	3c28b22b008f-TSCA	167	63	3c28b22b008f-TSCA_Yummy	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448186	SRS1757925	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937782	gs ncbi s3	gs.US s3.us-east-1	SRX2266678	0	3cafd164073b-TSCA	206	78	3cafd164073b-TSCA_Ogv_Kush	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448187	SRS1757926	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937783	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266679	0	3cbde82138be-TSCA	91	32	3cbde82138be-TSCA_Agent_Orange	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448188	SRS1757927	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937788	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266680	0	3e96673f4015-TSCA	162	60	3e96673f4015-TSCA_Star_Fighter_F2	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448189	SRS1757928	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937789	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266681	0	3ea53d36e2d0-TSCA	84	30	3ea53d36e2d0-TSCA_Mother_of_Berries	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448182	SRS1757921	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937786	gs ncbi s3	gs.US s3.us-east-1	SRX2266674	0	3e038f3938f8-TSCA	81	29	3e038f3938f8-TSCA_Blueberry	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448191	SRS1757930	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937711	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266683	0	21e535b0a6ad-TSCA	250	89	21e535b0a6ad-TSCA_Sour_Chelumbian	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448192	SRS1757931	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937710	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266684	0	21708e2e2e2d-TSCA	80	29	21708e2e2e2d-TSCA_Platinum_Cookies	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448193	SRS1757932	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937713	gs ncbi s3	gs.US s3.us-east-1	SRX2266685	0	22aa372ef571-TSCA	161	57	22aa372ef571-TSCA_Black_Haze	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448194	SRS1757933	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		151	SAMN05937712	gs ncbi s3	gs.US s3.us-east-1	SRX2266686	0	22773586a000-TSCA	129	46	22773586a000-TSCA_Plushberry	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448181	SRS1757920	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937785	gs ncbi s3	gs.US s3.us-east-1	SRX2266673	0	3dcd809e3ea4-TSCA	131	46	3dcd809e3ea4-TSCA_Durban_Orange	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448196	SRS1757935	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937661	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266688	0	129419ab1e35-TSCA	235	85	129419ab1e35-TSCA_Mendo_Bubba	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448197	SRS1757936	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937662	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266689	0	130e0271d54b-TSCA	71	26	130e0271d54b-TSCA_Chunky_Skunk	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448198	SRS1757937	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937663	gs ncbi s3	gs.US s3.us-east-1	SRX2266690	0	13d7b4b4a280-TSCA	312	120	13d7b4b4a280-TSCA_Casey_Jones	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448199	SRS1757938	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937664	gs ncbi s3	gs.US s3.us-east-1	SRX2266691	0	13ff6fef47de-TSCA	127	46	13ff6fef47de-TSCA_Purple_Kush	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448200	SRS1757939	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937665	gs ncbi s3	gs.US s3.us-east-1	SRX2266692	0	1414e41f2e39-TSCA	172	64	1414e41f2e39-TSCA_Tanzanian_B	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448201	SRS1757940	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937666	gs ncbi s3	gs.US s3.us-east-1	SRX2266693	0	14341cf6eff1-TSCA	198	75	14341cf6eff1-TSCA_Headband	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448202	SRS1757941	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937667	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266694	0	14fe4ba61dcd-TSCA	140	53	14fe4ba61dcd-TSCA_Medicine_Women	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448203	SRS1757942	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937668	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266695	0	155270fbfb4d-TSCA	83	30	155270fbfb4d-TSCA_Kush_Co._OG_Kush	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448204	SRS1757943	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937669	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266696	0	15985745ae7c-TSCA	200	72	15985745ae7c-TSCA_Remedy_29_19-2	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448205	SRS1757944	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937726	gs ncbi s3	gs.US s3.us-east-1	SRX2266697	0	27f13e2ff09e-TSCA	211	76	27f13e2ff09e-TSCA_Black_Cherry_Soda	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448206	SRS1757945	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937772	gs ncbi s3	gs.US s3.us-east-1	SRX2266698	0	387cf8f2caa1-TSCA	380	136	387cf8f2caa1-TSCA_Super_Lemon_Haze	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448207	SRS1757946	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937771	gs ncbi s3	gs.US s3.us-east-1	SRX2266699	0	3875ea26fd94-TSCA	353	133	3875ea26fd94-TSCA_East_Coast_Sour_Diesel_A	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448208	SRS1757947	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937725	gs ncbi s3	gs.US s3.us-east-1	SRX2266700	0	2700adbe8659-TSCA	560	266	2700adbe8659-TSCA_Super_Sour_Diesel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448209	SRS1757948	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937722	gs ncbi s3	gs.US s3.us-east-1	SRX2266701	0	2534006a2fa0-TSCA	218	77	2534006a2fa0-TSCA_NYC_Diesel_01	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448180	SRS1757919	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937784	gs ncbi s3	gs.US s3.us-east-1	SRX2266672	0	3d260c0e8610-TSCA	79	28	3d260c0e8610-TSCA_Harliquen	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448190	SRS1757929	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937716	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266682	0	238b0b9bac80-TSCA	179	64	238b0b9bac80-TSCA_Sunset_Sherbert	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448195	SRS1757934	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937660	gs ncbi s3	gs.US s3.us-east-1	SRX2266687	0	1282eeb98f01-TSCA	209	76	1282eeb98f01-TSCA_Columbian_x_Super_Skunk	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448210	SRS1757949	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937723	gs ncbi s3	gs.US s3.us-east-1	SRX2266702	0	25d7bc93ba79-TSCA	283	109	25d7bc93ba79-TSCA_Tangie	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448211	SRS1757950	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937775	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266703	0	39c798c33bcc-TSCA	99	35	39c798c33bcc-TSCA_Inner_Chi	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448212	SRS1757951	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		149	SAMN05937774	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266704	0	38d39b565d5c-TSCA	909	326	38d39b565d5c-TSCA_Brain_Freeze	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448213	SRS1757952	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937719	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266705	0	23c88b7f5c3f-TSCA	84	32	23c88b7f5c3f-TSCA_Whitaker_Blue	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448214	SRS1757953	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937779	gs ncbi s3	gs.US s3.us-east-1	SRX2266706	0	3b921131df01-TSCA	109	39	3b921131df01-TSCA_Big_City_Lights	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
SRR4448215	SRS1757954	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937778	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2266707	0	3b4ee99b1cd0-TSCA	140	51	3b4ee99b1cd0-TSCA_Trainwreck	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	2016-10-25
